# JDCT, time, x, y, z, vx, vy, vz
2443376.147916667, A.D. 1977-Aug-20 15:33:00.0000,  6.396991142036323E+07,  8.704054279664834E+07, -2.509334294585843E+06, -2.833022731553081E+01,  2.058667717953437E+01,  1.915886692341797E+00,
2443377.147916667, A.D. 1977-Aug-21 15:33:00.0000,  6.149737664096157E+07,  8.878481478439723E+07, -2.342837837850869E+06, -2.890068008142447E+01,  1.978727148517814E+01,  1.937947686463644E+00,
2443378.147916667, A.D. 1977-Aug-22 15:33:00.0000,  5.897651899049380E+07,  9.045932257450905E+07, -2.174500450557690E+06, -2.944873451312264E+01,  1.897186852719020E+01,  1.958497740518919E+00,
2443379.147916667, A.D. 1977-Aug-23 15:33:00.0000,  5.640929360121704E+07,  9.206271098837905E+07, -2.004453460720427E+06, -2.997393243391356E+01,  1.814109527869973E+01,  1.977518930223246E+00,
2443380.147916667, A.D. 1977-Aug-24 15:33:00.0000,  5.379769444771934E+07,  9.359367961287889E+07, -1.832829693949208E+06, -3.047583296668356E+01,  1.729559240903108E+01,  1.994994516526245E+00,
2443381.147916667, A.D. 1977-Aug-25 15:33:00.0000,  5.114375283316859E+07,  9.505098396354486E+07, -1.659763370219406E+06, -3.095401297329491E+01,  1.643601381432995E+01,  2.010908964593199E+00,
2443382.147916667, A.D. 1977-Aug-26 15:33:00.0000,  4.844953583811539E+07,  9.643343660653190E+07, -1.485389999040022E+06, -3.140806748191349E+01,  1.556302613247996E+01,  2.025247961876970E+00,
2443383.147916667, A.D. 1977-Aug-27 15:33:00.0000,  4.571714473291841E+07,  9.773990823798734E+07, -1.309846273101248E+06, -3.183761010164590E+01,  1.467730824257994E+01,  2.037998435246810E+00,
2443384.147916667, A.D. 1977-Aug-28 15:33:00.0000,  4.294871335491651E+07,  9.896932871952292E+07, -1.133269960483871E+06, -3.224227342384117E+01,  1.377955074928108E+01,  2.049148567140925E+00,
2443385.147916667, A.D. 1977-Aug-29 15:33:00.0000,  4.014640645152753E+07,  1.001206880684917E+08, -9.557997955165803E+05, -3.262170940942111E+01,  1.287045545231341E+01,  2.058687810710557E+00,
2443386.147916667, A.D. 1977-Aug-30 15:33:00.0000,  3.731241799050775E+07,  1.011930374018046E+08, -7.775753683694005E+05, -3.297558976161322E+01,  1.195073480156062E+01,  2.066606903924302E+00,
2443387.147916667, A.D. 1977-Aug-31 15:33:00.0000,  3.444896943866018E+07,  1.021854898320553E+08, -5.987370134746134E+05, -3.330360628346931E+01,  1.102111133807280E+01,  2.072897882602371E+00,
2443388.147916667, A.D. 1977-Sep-01 15:33:00.0000,  3.155830801033230E+07,  1.030972213147561E+08, -4.194256968687698E+05, -3.360547121956250E+01,  1.008231712143698E+01,  2.077554092351486E+00,
2443389.147916667, A.D. 1977-Sep-02 15:33:00.0000,  2.864270488709630E+07,  1.039274714455250E+08, -2.397829025520384E+05, -3.388091758126524E+01,  9.135093143955357E+00,  2.080570199372088E+00,
2443390.147916667, A.D. 1977-Sep-03 15:33:00.0000,  2.570445341005577E+07,  1.046755442061061E+08, -5.995051796350628E+04, -3.412969945501985E+01,  8.180188732112043E+00,  2.081942200110537E+00,
2443391.147916667, A.D. 1977-Sep-04 15:33:00.0000,  2.274586724627339E+07,  1.053408086581442E+08,  1.199292813265547E+05, -3.435159229302373E+01,  7.218360935839418E+00,  2.081667429730014E+00,
2443392.147916667, A.D. 1977-Sep-05 15:33:00.0000,  1.976927853086359E+07,  1.059226995836860E+08,  2.997141476045027E+05, -3.454639318576041E+01,  6.250373906126025E+00,  2.079744569374886E+00,
2443393.147916667, A.D. 1977-Sep-06 15:33:00.0000,  1.677703598634213E+07,  1.064207180714225E+08,  4.792616775756627E+05, -3.471392111586305E+01,  5.276998261529689E+00,  2.076173652207445E+00,
2443394.147916667, A.D. 1977-Sep-07 15:33:00.0000,  1.377150302086295E+07,  1.068344320477387E+08,  6.584295293947309E+05, -3.485401719283710E+01,  4.299010444173872E+00,  2.070956068194522E+00,
2443395.147916667, A.D. 1977-Sep-08 15:33:00.0000,  1.075505580703114E+07,  1.071634767516955E+08,  8.370755400546566E+05, -3.496654486794500E+01,  3.317192065956480E+00,  2.064094567624541E+00,
2443396.147916667, A.D. 1977-Sep-09 15:33:00.0000,  7.730081343009517E+06,  1.074075551531150E+08,  1.015057843024001E+06, -3.505139012906996E+01,  2.332329245433753E+00,  2.055593263333843E+00,
2443397.147916667, A.D. 1977-Sep-10 15:33:00.0000,  4.698975497680769E+06,  1.075664383130030E+08,  1.192234986020610E+06, -3.510846167487885E+01,  1.345211936258532E+00,  2.045457631632982E+00,
2443398.147916667, A.D. 1977-Sep-11 15:33:00.0000,  1.664141041667202E+06,  1.076399656856050E+08,  1.368466048808239E+06, -3.513769106796413E+01,  3.566332477653733E-01,  2.033694511914986E+00,
2443399.147916667, A.D. 1977-Sep-12 15:33:00.0000, -1.372014333958412E+06,  1.076280453614472E+08,  1.543610760902211E+06, -3.513903286656574E+01, -6.326112415564172E-01,  2.020312104933805E+00,
2443400.147916667, A.D. 1977-Sep-13 15:33:00.0000, -4.407080009404184E+06,  1.075306542507821E+08,  1.717529619068496E+06, -3.511246473450999E+01, -1.621724176944220E+00,  2.005319969744072E+00,
2443401.147916667, A.D. 1977-Sep-14 15:33:00.0000, -7.438644436436341E+06,  1.073478382069223E+08,  1.890084004500136E+06, -3.505798752904064E+01, -2.609907125836402E+00,  1.988729019294404E+00,
