# JDCT, time, x, y, z, vx, vy, vz
2443376.147916667, A.D. 1977-Aug-20 15:33:00.0000,  1.280793689227670E+08, -8.062865158131152E+07, -3.492122863247991E+03,  1.537798642330998E+01,  2.510789210508383E+01,  2.624007247700177E-04,
2443377.147916667, A.D. 1977-Aug-21 15:33:00.0000,  1.293895640459986E+08, -7.844800190928720E+07, -3.463451043058187E+03,  1.494992474626315E+01,  2.536884545120738E+01,  4.112159504021662E-04,
2443378.147916667, A.D. 1977-Aug-22 15:33:00.0000,  1.306626020660668E+08, -7.624513272906001E+07, -3.419469014775008E+03,  1.451790872873570E+01,  2.562224315560727E+01,  6.152931303695652E-04,
2443379.147916667, A.D. 1977-Aug-23 15:33:00.0000,  1.318981512713439E+08, -7.402069355584779E+07, -3.355854508001357E+03,  1.408216191226852E+01,  2.586816744594791E+01,  8.634755215179979E-04,
2443380.147916667, A.D. 1977-Aug-24 15:33:00.0000,  1.330958973769104E+08, -7.177532540690655E+07, -3.269416729427874E+03,  1.364286228466029E+01,  2.610673071505748E+01,  1.140862091027373E-03,
2443381.147916667, A.D. 1977-Aug-25 15:33:00.0000,  1.342555391545279E+08, -6.950965880793333E+07, -3.158377688784152E+03,  1.320013289901451E+01,  2.633806053695153E+01,  1.429871824980111E-03,
2443382.147916667, A.D. 1977-Aug-26 15:33:00.0000,  1.353767834683805E+08, -6.722431328665449E+07, -3.022539009235799E+03,  1.275403799518332E+01,  2.656228047543002E+01,  1.711821230200528E-03,
2443383.147916667, A.D. 1977-Aug-27 15:33:00.0000,  1.364593403128699E+08, -6.491989861930152E+07, -2.863295291699469E+03,  1.230458726720344E+01,  2.677948932691975E+01,  1.968852897960005E-03,
2443384.147916667, A.D. 1977-Aug-28 15:33:00.0000,  1.375029186092461E+08, -6.259701777925569E+07, -2.683478562902659E+03,  1.185174904358726E+01,  2.698974331012985E+01,  2.185841128582666E-03,
2443385.147916667, A.D. 1977-Aug-29 15:33:00.0000,  1.385072234520105E+08, -6.025627112570742E+07, -2.487055965159088E+03,  1.139547000497032E+01,  2.719304581802493E+01,  2.351809885654532E-03,
2443386.147916667, A.D. 1977-Aug-30 15:33:00.0000,  1.394719551671704E+08, -5.789826105437872E+07, -2.278738986317068E+03,  1.093569646644804E+01,  2.738934707523289E+01,  2.460528726528466E-03,
2443387.147916667, A.D. 1977-Aug-31 15:33:00.0000,  1.403968100804713E+08, -5.552359627958357E+07, -2.063579269219190E+03,  1.047239190241362E+01,  2.757855254462281E+01,  2.510248156523787E-03,
2443388.147916667, A.D. 1977-Sep-01 15:33:00.0000,  1.412814825078641E+08, -5.313289514493604E+07, -1.846616277575493E+03,  1.000554740914701E+01,  2.776053624832383E+01,  2.502821861122939E-03,
2443389.147916667, A.D. 1977-Sep-02 15:33:00.0000,  1.421256673220324E+08, -5.072678773309740E+07, -1.632613756947219E+03,  9.535184741934351E+00,  2.793515456800796E+01,  2.442592427566836E-03,
2443390.147916667, A.D. 1977-Sep-03 15:33:00.0000,  1.429290625228032E+08, -4.830591688578104E+07, -1.425890324916691E+03,  9.061353789866674E+00,  2.810225728102826E+01,  2.335371612772974E-03,
2443391.147916667, A.D. 1977-Sep-04 15:33:00.0000,  1.436913714458187E+08, -4.587093844681858E+07, -1.230226575465873E+03,  8.584127176007701E+00,  2.826169441660010E+01,  2.187708684616041E-03,
2443392.147916667, A.D. 1977-Sep-05 15:33:00.0000,  1.444123044696866E+08, -4.342252109464035E+07, -1.048820516226813E+03,  8.103594393678618E+00,  2.841331900394577E+01,  2.006503581762686E-03,
2443393.147916667, A.D. 1977-Sep-06 15:33:00.0000,  1.450915802599437E+08, -4.096134608444690E+07, -8.842625191472471E+02,  7.619857167053656E+00,  2.855698659777278E+01,  1.798931793656422E-03,
2443394.147916667, A.D. 1977-Sep-07 15:33:00.0000,  1.457289267032368E+08, -3.848810712862798E+07, -7.385059625804424E+02,  7.133027041216445E+00,  2.869255275663149E+01,  1.572604534262112E-03,
2443395.147916667, A.D. 1977-Sep-08 15:33:00.0000,  1.463240817499010E+08, -3.600351053887959E+07, -6.128172521796077E+02,  6.643225728624367E+00,  2.881986971803590E+01,  1.335868829675846E-03,
2443396.147916667, A.D. 1977-Sep-09 15:33:00.0000,  1.468767944129936E+08, -3.350827564323733E+07, -5.076978146806359E+02,  6.150588382954752E+00,  2.893878359012780E+01,  1.098135843440318E-03,
2443397.147916667, A.D. 1977-Sep-10 15:33:00.0000,  1.473868261695632E+08, -3.100313537131191E+07, -4.227812855765224E+02,  5.655269547100679E+00,  2.904913352236096E+01,  8.701018888999101E-04,
2443398.147916667, A.D. 1977-Sep-11 15:33:00.0000,  1.478539529610053E+08, -2.848883677001636E+07, -3.567219297848642E+02,  5.157450845032496E+00,  2.915075439181424E+01,  6.637026279392444E-04,
2443399.147916667, A.D. 1977-Sep-12 15:33:00.0000,  1.482779678693538E+08, -2.596614108843321E+07, -3.071043174695224E+02,  4.657348537156048E+00,  2.924348423603156E+01,  4.916438532749368E-04,
2443400.147916667, A.D. 1977-Sep-13 15:33:00.0000,  1.486586843417597E+08, -2.343582300243840E+07, -2.704154822565615E+02,  4.155218133506906E+00,  2.932717663685044E+01,  3.664196928330199E-04,
2443401.147916667, A.D. 1977-Sep-14 15:33:00.0000,  1.489959395746605E+08, -2.089866860523661E+07, -2.421224750196561E+02,  3.651353012727042E+00,  2.940171646343751E+01,  2.988818961942030E-04,
