# JDCT, time, x, y, z, vx, vy, vz
2443395.147916667, A.D. 1977-Sep-08 15:33:00.0000, -4.221859950640717E+09, -1.068823912975384E+09,  1.335513035563421E+09,  2.072006928886867E+00, -5.615772170613372E+00, -1.790942749969071E-02,  1.519459735016085E+04,  4.555225687925010E+09, -6.079544567836991E-01,
2443396.147916667, A.D. 1977-Sep-09 15:33:00.0000, -4.221681535084723E+09, -1.069309846935742E+09,  1.335511396316415E+09,  2.057105449164591E+00, -5.631549684309234E+00, -1.665103145355262E-02,  1.519442459064593E+04,  4.555173895925386E+09, -5.893979600183430E-01,
2443397.147916667, A.D. 1977-Sep-10 15:33:00.0000, -4.221504410860151E+09, -1.069796663920765E+09,  1.335510644994288E+09,  2.044630396872718E+00, -5.634518727307197E+00,  9.660997272673555E-04,  1.519425757745689E+04,  4.555123826630926E+09, -5.712987756821228E-01,
2443398.147916667, A.D. 1977-Sep-11 15:33:00.0000, -4.221327805193146E+09, -1.070283025552711E+09,  1.335511582008006E+09,  2.046195870279313E+00, -5.621827814513719E+00,  1.919847438395372E-02,  1.519409365621575E+04,  4.555074684279125E+09, -5.697111539547368E-01,
2443399.147916667, A.D. 1977-Sep-12 15:33:00.0000, -4.221150435198995E+09, -1.070767982831751E+09,  1.335513488372782E+09,  2.060954666641543E+00, -5.604679087738935E+00,  2.150727384379136E-02,  1.519392741345954E+04,  4.555024845954617E+09, -5.860704612569128E-01,
2443400.147916667, A.D. 1977-Sep-13 15:33:00.0000, -4.220971661112507E+09, -1.071251837867184E+09,  1.335514758139699E+09,  2.076092346489708E+00, -5.598397003147858E+00,  5.670871888894258E-03,  1.519375553674185E+04,  4.554973318610949E+09, -6.055491779247897E-01,
2443401.147916667, A.D. 1977-Sep-14 15:33:00.0000, -4.220792064153204E+09, -1.071735870924590E+09,  1.335514349095957E+09,  2.078546520971857E+00, -5.608414475215343E+00, -1.418489632475195E-02,  1.519357980728301E+04,  4.554920636244539E+09, -6.106182836734486E-01,
2443402.147916667, A.D. 1977-Sep-15 15:33:00.0000, -4.220612913663407E+09, -1.072221185860518E+09,  1.335512707422023E+09,  2.066696606026722E+00, -5.625632526549754E+00, -2.058477051140972E-02,  1.519340545196135E+04,  4.554868365834095E+09, -5.967889759834181E-01,
2443403.147916667, A.D. 1977-Sep-16 15:33:00.0000, -4.220435038720021E+09, -1.072707738418733E+09,  1.335511355670047E+09,  2.051496466754933E+00, -5.634716860919091E+00, -8.034250945001542E-03,  1.519323648884586E+04,  4.554817711966391E+09, -5.762103313317274E-01,
2443404.147916667, A.D. 1977-Sep-17 15:33:00.0000, -4.220258099608671E+09, -1.073194378008489E+09,  1.335511550237448E+09,  2.046906238529428E+00, -5.627436346235443E+00,  1.227106267413181E-02,  1.519307219351438E+04,  4.554768457465126E+09, -5.670434098016078E-01,
2443405.147916667, A.D. 1977-Sep-18 15:33:00.0000, -4.220080878341623E+09, -1.073679859421702E+09,  1.335513162289398E+09,  2.057594193159550E+00, -5.610088529557368E+00,  2.202775303100246E-02,  1.519290769644762E+04,  4.554719142485148E+09, -5.775013584344031E-01,
2443406.147916667, A.D. 1977-Sep-19 15:33:00.0000, -4.219902363745162E+09, -1.074163962805687E+09,  1.335514775446522E+09,  2.074447202398422E+00, -5.598161581720402E+00,  1.227150879598460E-02,  1.519273831323915E+04,  4.554668362676739E+09, -5.981187268930448E-01,
2443407.147916667, A.D. 1977-Sep-20 15:33:00.0000, -4.219722667338365E+09, -1.074647697646413E+09,  1.335514960900843E+09,  2.082795300775035E+00, -5.602216612199310E+00, -8.307912640414195E-03,  1.519256378440737E+04,  4.554616040249268E+09, -6.102610352118244E-01,
2443408.147916667, A.D. 1977-Sep-21 15:33:00.0000, -4.219542914636357E+09, -1.075132387005935E+09,  1.335513560406928E+09,  2.075751738256404E+00, -5.618418658443818E+00, -2.148533521600449E-02,  1.519238847500441E+04,  4.554563483812445E+09, -6.031035998391864E-01,
2443409.147916667, A.D. 1977-Sep-22 15:33:00.0000, -4.219364234428296E+09, -1.075618491171596E+09,  1.335511809473159E+09,  2.060066132421297E+00, -5.632294118267193E+00, -1.579126226755045E-02,  1.519221744526710E+04,  4.554512210387102E+09, -5.829513574603794E-01,
2443410.147916667, A.D. 1977-Sep-23 15:33:00.0000, -4.219186766033960E+09, -1.076105209105000E+09,  1.335511240708920E+09,  2.050075954958958E+00, -5.631430843269829E+00,  3.644508702601801E-03,  1.519205199468723E+04,  4.554462609551087E+09, -5.675255705492829E-01,
2443411.147916667, A.D. 1977-Sep-24 15:33:00.0000, -4.219009530656417E+09, -1.076591179847073E+09,  1.335512330208515E+09,  2.055226088071500E+00, -5.616378641861134E+00,  1.940378546807642E-02,  1.519188849172815E+04,  4.554413592597095E+09, -5.705587990947149E-01,
2443412.147916667, A.D. 1977-Sep-25 15:33:00.0000, -4.218831293624436E+09, -1.077075694747601E+09,  1.335514056718167E+09,  2.071431669065986E+00, -5.600504242507610E+00,  1.713300150380981E-02,  1.519172156261307E+04,  4.554363548507374E+09, -5.893188712750059E-01,
2443413.147916667, A.D. 1977-Sep-26 15:33:00.0000, -4.218651678742770E+09, -1.077559344467755E+09,  1.335514811459347E+09,  2.084573015037812E+00, -5.597972772941388E+00, -1.239516237403038E-03,  1.519154893624056E+04,  4.554311796422844E+09, -6.068084693403788E-01,
2443414.147916667, A.D. 1977-Sep-27 15:33:00.0000, -4.218471504899662E+09, -1.078043482462197E+09,  1.335513850517843E+09,  2.083420849035260E+00, -5.610836496471142E+00, -1.935816330421192E-02,  1.519137348315708E+04,  4.554259196911681E+09, -6.073389202960559E-01,
2443415.147916667, A.D. 1977-Sep-28 15:33:00.0000, -4.218292041891707E+09, -1.078529010185752E+09,  1.335511946482261E+09,  2.069547348426481E+00, -5.627510639265624E+00, -2.133766878011301E-02,  1.519120059500542E+04,  4.554207366347739E+09, -5.904470582618538E-01,
2443416.147916667, A.D. 1977-Sep-29 15:33:00.0000, -4.218113887113338E+09, -1.079015588058514E+09,  1.335510691435295E+09,  2.055679828261439E+00, -5.633144100534928E+00, -5.565441276925931E-03,  1.519103340770327E+04,  4.554157244855478E+09, -5.709671193405842E-01,
2443417.147916667, A.D. 1977-Sep-30 15:33:00.0000, -4.217936438881659E+09, -1.079501934074207E+09,  1.335511094590022E+09,  2.054638977046355E+00, -5.622536132821185E+00,  1.388227206522341E-02,  1.519087003674889E+04,  4.554108267475498E+09, -5.661389454220792E-01,
2443418.147916667, A.D. 1977-Oct-01 15:33:00.0000, -4.217758418856612E+09, -1.079986955613863E+09,  1.335512675957524E+09,  2.067921650250595E+00, -5.604994652210379E+00,  1.941066253654800E-02,  1.519070519871377E+04,  4.554058850275780E+09, -5.803064343758543E-01,
2443419.147916667, A.D. 1977-Oct-02 15:33:00.0000, -4.217579017247943E+09, -1.080470737728540E+09,  1.335513881138665E+09,  2.084054514590122E+00, -5.596198624861112E+00,  5.880077297796049E-03,  1.519053493752054E+04,  4.554007807254160E+09, -6.006319984007406E-01,
2443420.147916667, A.D. 1977-Oct-03 15:33:00.0000, -4.217398625947476E+09, -1.080954468652242E+09,  1.335513484535562E+09,  2.089051966505624E+00, -5.603860306026936E+00, -1.463454445602652E-02,  1.519036020470879E+04,  4.553955423675032E+09, -6.087876202342583E-01,
2443421.147916667, A.D. 1977-Oct-04 15:33:00.0000, -4.217218475790406E+09, -1.081439365096859E+09,  1.335511683337415E+09,  2.079030175521572E+00, -5.620952519935203E+00, -2.402917532533788E-02,  1.519018595923952E+04,  4.553903186197505E+09, -5.975305746886296E-01,
2443422.147916667, A.D. 1977-Oct-05 15:33:00.0000, -4.217039537998554E+09, -1.081925596706900E+09,  1.335509904779382E+09,  2.063345358285410E+00, -5.632241381576764E+00, -1.417414664575034E-02,  1.519001673294484E+04,  4.553852453430663E+09, -5.767583774336307E-01,
2443423.147916667, A.D. 1977-Oct-06 15:33:00.0000, -4.216861671098550E+09, -1.082412141586081E+09,  1.335509545216532E+09,  2.056361390385042E+00, -5.627568630115981E+00,  6.128498084233325E-03,  1.518985264572190E+04,  4.553803261318773E+09, -5.647714889994997E-01,
2443424.147916667, A.D. 1977-Oct-07 15:33:00.0000, -4.216683737384511E+09, -1.082897682778862E+09,  1.335510731746830E+09,  2.064873052453961E+00, -5.610886355032540E+00,  1.862614014946429E-02,  1.518968926327120E+04,  4.553754280492283E+09, -5.722806320378595E-01,
2443425.147916667, A.D. 1977-Oct-08 15:33:00.0000, -4.216504611932673E+09, -1.083381787851716E+09,  1.335512190833874E+09,  2.081747612900506E+00, -5.597061968126891E+00,  1.188637207760301E-02,  1.518952152104394E+04,  4.553703992637661E+09, -5.924998679045506E-01,
2443426.147916667, A.D. 1977-Oct-09 15:33:00.0000, -4.216324200572803E+09, -1.083865306282964E+09,  1.335512390989767E+09,  2.092277511880889E+00, -5.598386756262221E+00, -8.118735070044458E-03,  1.518934830319543E+04,  4.553652063233088E+09, -6.071315428331819E-01,
2443427.147916667, A.D. 1977-Oct-10 15:33:00.0000, -4.216143518662682E+09, -1.084349597824268E+09,  1.335510922076605E+09,  2.087608585739684E+00, -5.613455149084543E+00, -2.362835662067564E-02,  1.518917342413595E+04,  4.553599635809992E+09, -6.030977079533421E-01,
2443428.147916667, A.D. 1977-Oct-11 15:33:00.0000, -4.215963774905950E+09, -1.084835318509529E+09,  1.335508844549130E+09,  2.072409945543189E+00, -5.628767731932772E+00, -2.109824868038812E-02,  1.518900217643160E+04,  4.553548297039778E+09, -5.839613299639881E-01,
2443429.147916667, A.D. 1977-Oct-12 15:33:00.0000, -4.215785306236673E+09, -1.085321849800159E+09,  1.335507743313067E+09,  2.060580499004131E+00, -5.630658734610601E+00, -2.873658324969330E-03,  1.518883666067522E+04,  4.553498676664333E+09, -5.665370768072479E-01,
2443430.147916667, A.D. 1977-Oct-13 15:33:00.0000, -4.215607277358322E+09, -1.085807840175351E+09,  1.335508330451877E+09,  2.063175724366312E+00, -5.617229160920687E+00,  1.474744741350875E-02,  1.518867391953147E+04,  4.553449888096834E+09, -5.662984900713333E-01,
2443431.147916667, A.D. 1977-Oct-14 15:33:00.0000, -4.215428412598461E+09, -1.086292404268725E+09,  1.335509797209542E+09,  2.078422173215920E+00, -5.600355312376099E+00,  1.576309769157636E-02,  1.518850851720173E+04,  4.553400301725841E+09, -5.834682869635740E-01,
2443432.147916667, A.D. 1977-Oct-15 15:33:00.0000, -4.215248144123758E+09, -1.086775928027724E+09,  1.335510528654729E+09,  2.093066592445517E+00, -5.595109984486885E+00, -8.753116075390643E-04,  1.518833742625897E+04,  4.553349009951571E+09, -6.024869179580823E-01,
2443433.147916667, A.D. 1977-Oct-16 15:33:00.0000, -4.215067123950182E+09, -1.087259719065818E+09,  1.335509562484263E+09,  2.094503917494088E+00, -5.605987661262264E+00, -2.033279549864542E-02,  1.518816275932824E+04,  4.553296646123075E+09, -6.062562778804739E-01,
2443434.147916667, A.D. 1977-Oct-17 15:33:00.0000, -4.214886627893250E+09, -1.087744828941353E+09,  1.335507440319111E+09,  2.082018016325196E+00, -5.623133555479053E+00, -2.550146739510062E-02,  1.518798982414957E+04,  4.553244801460788E+09, -5.914447752082619E-01,
2443435.147916667, A.D. 1977-Oct-18 15:33:00.0000, -4.214707423023735E+09, -1.088231128894310E+09,  1.335505712085325E+09,  2.067122453866634E+00, -5.631276492022938E+00, -1.196818238109643E-02,  1.518782240421409E+04,  4.553194610226811E+09, -5.710648841307346E-01,
2443436.147916667, A.D. 1977-Oct-19 15:33:00.0000, -4.214529093289041E+09, -1.088717425171785E+09,  1.335505569953438E+09,  2.063520870677654E+00, -5.623008173371184E+00,  8.196682996710170E-03,  1.518765943015271E+04,  4.553145751832361E+09, -5.631172793048514E-01,
2443437.147916667, A.D. 1977-Oct-20 15:33:00.0000, -4.214350397390609E+09, -1.089202509745855E+09,  1.335506784433980E+09,  2.075003240374845E+00, -5.605513697215821E+00,  1.679932733941891E-02,  1.518749588079462E+04,  4.553096720968295E+09, -5.747331295536499E-01,
2443438.147916667, A.D. 1977-Oct-21 15:33:00.0000, -4.214170376385754E+09, -1.089686248529344E+09,  1.335507892568828E+09,  2.091736733004616E+00, -5.594416113460615E+00,  5.918319940841688E-03,  1.518732725593398E+04,  4.553046168506842E+09, -5.953975876186292E-01,
2443439.147916667, A.D. 1977-Oct-22 15:33:00.0000, -4.213989222391570E+09, -1.090169707163428E+09,  1.335507516265750E+09,  2.099170940208100E+00, -5.599517135358239E+00, -1.474416537710965E-02,  1.518715365036268E+04,  4.552994122865899E+09, -6.064472370169903E-01,
2443440.147916667, A.D. 1977-Oct-23 15:33:00.0000, -4.213808096635499E+09, -1.090654184952109E+09,  1.335505597983813E+09,  2.091243529239728E+00, -5.616049605182130E+00, -2.690643257163616E-02,  1.518697963089154E+04,  4.552941953140907E+09, -5.980450948203330E-01,
2443441.147916667, A.D. 1977-Oct-24 15:33:00.0000, -4.213628088519757E+09, -1.091140061510494E+09,  1.335503434033831E+09,  2.075481029146056E+00, -5.629252474352236E+00, -1.999656360908908E-02,  1.518681013350185E+04,  4.552891139101828E+09, -5.775907372923718E-01,
2443442.147916667, A.D. 1977-Oct-25 15:33:00.0000, -4.213449258023216E+09, -1.091626468878078E+09,  1.335502525765810E+09,  2.066298449183130E+00, -5.627294825606525E+00, -2.151548544189197E-04,  1.518664611937812E+04,  4.552841968904529E+09, -5.630828052265562E-01,
2443443.147916667, A.D. 1977-Oct-26 15:33:00.0000, -4.213270576166297E+09, -1.092112051799179E+09,  1.335503252220158E+09,  2.072433976049514E+00, -5.611697418369030E+00,  1.469467572398209E-02,  1.518648369893385E+04,  4.552793276480310E+09, -5.674533778663348E-01,
2443444.147916667, A.D. 1977-Oct-27 15:33:00.0000, -4.213090833293328E+09, -1.092596176765333E+09,  1.335504515018131E+09,  2.088913385701317E+00, -5.596323255673573E+00,  1.113786253797588E-02,  1.518631755546328E+04,  4.552743467920887E+09, -5.867639582299836E-01,
2443445.147916667, A.D. 1977-Oct-28 15:33:00.0000, -4.212909731775194E+09, -1.093079511305186E+09,  1.335504719225573E+09,  2.101376354192620E+00, -5.594875567743077E+00, -7.792886544426114E-03,  1.518614574300053E+04,  4.552691959840364E+09, -6.035269906886587E-01,
2443446.147916667, A.D. 1977-Oct-29 15:33:00.0000, -4.212728150730156E+09, -1.093563417498449E+09,  1.335503212464576E+09,  2.099215813551751E+00, -5.608428458101979E+00, -2.525749474997685E-02,  1.518597142752797E+04,  4.552639701376380E+09, -6.027239153842185E-01,
2443447.147916667, A.D. 1977-Oct-30 15:33:00.0000, -4.212547348827754E+09, -1.094048731241636E+09,  1.335500853293484E+09,  2.084896236282912E+00, -5.624793497836557E+00, -2.596152108116057E-02,  1.518580000480486E+04,  4.552588310136860E+09, -5.850732319801759E-01,
2443448.147916667, A.D. 1977-Oct-31 15:33:00.0000, -4.212367852180571E+09, -1.094535031773588E+09,  1.335499239596830E+09,  2.071540644079986E+00, -5.629385060869677E+00, -9.412146560765944E-03,  1.518563432604237E+04,  4.552538640893416E+09, -5.660801972264736E-01,
2443449.147916667, A.D. 1977-Nov-01 15:33:00.0000, -4.212188989566720E+09, -1.095021010899446E+09,  1.335499300971189E+09,  2.071531294673019E+00, -5.617915921403571E+00,  9.612241776022490E-03,  1.518547218040709E+04,  4.552490030854860E+09, -5.625730490413799E-01,
2443450.147916667, A.D. 1977-Nov-02 15:33:00.0000, -4.212009476946405E+09, -1.095505629543727E+09,  1.335500461295464E+09,  2.085441529264160E+00, -5.600472911034407E+00,  1.388041313374933E-02,  1.518530820679669E+04,  4.552440872803152E+09, -5.777148255349874E-01,
2443451.147916667, A.D. 1977-Nov-03 15:33:00.0000, -4.211828569446133E+09, -1.095989059053047E+09,  1.335501140967424E+09,  2.101230735852734E+00, -5.592643262400883E+00, -6.066286383550334E-04,  1.518513869708186E+04,  4.552390055069088E+09, -5.977866434562631E-01,
2443452.147916667, A.D. 1977-Nov-04 15:33:00.0000, -4.211646735250992E+09, -1.096472527799149E+09,  1.335500183361377E+09,  2.105236352064943E+00, -5.601258858553644E+00, -2.092309325422992E-02,  1.518496495025558E+04,  4.552337967080967E+09, -6.047064529027064E-01,
2443453.147916667, A.D. 1977-Nov-05 15:33:00.0000, -4.211465224209137E+09, -1.096957211423210E+09,  1.335497885015072E+09,  2.094461131342065E+00, -5.618448999064423E+00, -2.915990067785978E-02,  1.518479205864940E+04,  4.552286135481384E+09, -5.923386573249714E-01,
2443454.147916667, A.D. 1977-Nov-06 15:33:00.0000, -4.211284954112549E+09, -1.097443195304089E+09,  1.335495715189587E+09,  2.078922036318924E+00, -5.628895687463597E+00, -1.820872779299032E-02,  1.518462436204506E+04,  4.552235861304171E+09, -5.715559519011029E-01,
2443455.147916667, A.D. 1977-Nov-07 15:33:00.0000, -4.211105704613570E+09, -1.097929403570205E+09,  1.335495018993915E+09,  2.072864892646255E+00, -5.623173451025205E+00,  2.156140397504558E-03,  1.518446163233952E+04,  4.552187076165756E+09, -5.606813040839688E-01,
2443456.147916667, A.D. 1977-Nov-08 15:33:00.0000, -4.210926302793890E+09, -1.098414543647558E+09,  1.335495822653351E+09,  2.082265065774253E+00, -5.606173233078904E+00,  1.360610431726794E-02,  1.518429923565489E+04,  4.552138390864500E+09, -5.694448198587282E-01,
2443457.147916667, A.D. 1977-Nov-09 15:33:00.0000, -4.210745665306655E+09, -1.098898265960715E+09,  1.335496792106791E+09,  2.099182785673542E+00, -5.593055774036756E+00,  5.649622732560200E-03,  1.518413224121874E+04,  4.552088327192014E+09, -5.899227514706873E-01,
2443458.147916667, A.D. 1977-Nov-10 15:33:00.0000, -4.210563779279941E+09, -1.099381486058863E+09,  1.335496431883651E+09,  2.108879262493524E+00, -5.595464010403038E+00, -1.464349977509194E-02,  1.518395988221229E+04,  4.552036655261812E+09, -6.035929954799421E-01,
2443459.147916667, A.D. 1977-Nov-11 15:33:00.0000, -4.210381706840450E+09, -1.099865553231472E+09,  1.335494430543634E+09,  2.103254913237124E+00, -5.611023631404321E+00, -2.927487220069791E-02,  1.518378621811673E+04,  4.551984592075740E+09, -5.982513285493352E-01,
2443460.147916667, A.D. 1977-Nov-12 15:33:00.0000, -4.210200628633985E+09, -1.100351047867260E+09,  1.335491921116427E+09,  2.087817278352311E+00, -5.625809398216411E+00, -2.548290772856454E-02,  1.518361646924182E+04,  4.551933702643286E+09, -5.786104853046309E-01,
2443461.147916667, A.D. 1977-Nov-13 15:33:00.0000, -4.210020804330118E+09, -1.100837277269241E+09,  1.335490472551591E+09,  2.076680100894039E+00, -5.626611595209904E+00, -6.722633321848637E-03,  1.518345241462076E+04,  4.551884520305193E+09, -5.619344342593624E-01,
2443462.147916667, A.D. 1977-Nov-14 15:33:00.0000, -4.209841339311010E+09, -1.101322882104773E+09,  1.335490705649118E+09,  2.080294294375580E+00, -5.612494816943208E+00,  1.021609223856323E-02,  1.518329080529473E+04,  4.551836071048106E+09, -5.630467386270273E-01,
2443463.147916667, A.D. 1977-Nov-15 15:33:00.0000, -4.209660970258037E+09, -1.101807044253761E+09,  1.335491725088057E+09,  2.095966838380800E+00, -5.595961047558243E+00,  9.934468661648044E-03,  1.518312620649147E+04,  4.551786725568293E+09, -5.809527668273016E-01,
2443464.147916667, A.D. 1977-Nov-16 15:33:00.0000, -4.209479203493266E+09, -1.102290231933853E+09,  1.335491913388954E+09,  2.110059560108019E+00, -5.591771351191489E+00, -7.440774964030616E-03,  1.518295588924338E+04,  4.551735665741847E+09, -5.994271618428965E-01,
2443465.147916667, A.D. 1977-Nov-17 15:33:00.0000, -4.209296759218176E+09, -1.102773774957512E+09,  1.335490391891741E+09,  2.110473831002360E+00, -5.603464971065389E+00, -2.642441828225550E-02,  1.518278228925591E+04,  4.551683621774897E+09, -6.018753109048588E-01,
2443466.147916667, A.D. 1977-Nov-18 15:33:00.0000, -4.209114914694377E+09, -1.103258668489659E+09,  1.335487795467896E+09,  2.097400304041245E+00, -5.620470527218279E+00, -3.034310815252539E-02,  1.518261077291019E+04,  4.551632202468026E+09, -5.861389505171289E-01,
2443467.147916667, A.D. 1977-Nov-19 15:33:00.0000, -4.208934372014263E+09, -1.103744699827708E+09,  1.335485695334778E+09,  2.082866705499308E+00, -5.627639347377357E+00, -1.588085144616347E-02,  1.518244487282960E+04,  4.551582466875083E+09, -5.660406760893958E-01,
2443468.147916667, A.D. 1977-Nov-20 15:33:00.0000, -4.208754640379566E+09, -1.104230636688551E+09,  1.335485214796970E+09,  2.080268065570055E+00, -5.618414228267144E+00,  4.062982586307218E-03,  1.518228317824460E+04,  4.551533992058001E+09, -5.593469597310041E-01,
2443469.147916667, A.D. 1977-Nov-21 15:33:00.0000, -4.208574460023256E+09, -1.104715313035347E+09,  1.335486024473614E+09,  2.092498699125733E+00, -5.600842500524323E+00,  1.147534266638806E-02,  1.518212053691251E+04,  4.551485233413282E+09, -5.720714916687523E-01,
2443470.147916667, A.D. 1977-Nov-22 15:33:00.0000, -4.208392928145385E+09, -1.105198681184707E+09,  1.335486620675729E+09,  2.109045095676271E+00, -5.590617990026361E+00, -4.874944721309227E-04,  1.518195265283981E+04,  4.551434903034469E+09, -5.926917413991295E-01,
2443471.147916667, A.D. 1977-Nov-23 15:33:00.0000, -4.208210316628608E+09, -1.105681858620160E+09,  1.335485681535524E+09,  2.115536040502359E+00, -5.596744111196458E+00, -2.115274665962952E-02,  1.518177997527403E+04,  4.551383135602580E+09, -6.025973354314199E-01,
2443472.147916667, A.D. 1977-Nov-24 15:33:00.0000, -4.208027817814477E+09, -1.106166115842739E+09,  1.335483250310935E+09,  2.106754760128049E+00, -5.613542911618102E+00, -3.225363835021566E-02,  1.518160725384664E+04,  4.551331355021313E+09, -5.929794296500795E-01,
2443473.147916667, A.D. 1977-Nov-25 15:33:00.0000, -4.207846477530843E+09, -1.106651750382150E+09,  1.335480679085580E+09,  2.090975771210002E+00, -5.626021908145569E+00, -2.415531557184769E-02,  1.518143927963900E+04,  4.551280997620724E+09, -5.723041490419543E-01,
2443474.147916667, A.D. 1977-Nov-26 15:33:00.0000, -4.207666276134475E+09, -1.107137830712634E+09,  1.335479432083751E+09,  2.082636193918542E+00, -5.622977918326062E+00, -4.106972832927269E-03,  1.518127667053243E+04,  4.551232248636974E+09, -5.587742270185567E-01,
