# JDCT, time, x, y, z, vx, vy, vz
2443376.147916667, A.D. 1977-Aug-20 15:33:00.0000,  1.231950579653248E+08,  7.517382682757410E+08, -5.851123592742682E+06, -1.306141805852148E+01,  2.724791852959594E+00,  2.813485930701363E-01,
2443377.147916667, A.D. 1977-Aug-21 15:33:00.0000,  1.220664530647710E+08,  7.519727558788439E+08, -5.826811071324825E+06, -1.306307184560979E+01,  2.704171247411787E+00,  2.814869149916844E-01,
2443378.147916667, A.D. 1977-Aug-22 15:33:00.0000,  1.209376257844939E+08,  7.522055938586035E+08, -5.802483218425393E+06, -1.306721574801921E+01,  2.684434483424505E+00,  2.816141782056004E-01,
2443379.147916667, A.D. 1977-Aug-23 15:33:00.0000,  1.198086064459690E+08,  7.524366645324054E+08, -5.778144466580093E+06, -1.306788307959104E+01,  2.665819544437504E+00,  2.818266709426126E-01,
2443380.147916667, A.D. 1977-Aug-24 15:33:00.0000,  1.186793230666732E+08,  7.526661956907489E+08, -5.753787818449795E+06, -1.307242207581831E+01,  2.646398968481925E+00,  2.819583242682780E-01,
2443381.147916667, A.D. 1977-Aug-25 15:33:00.0000,  1.175497658817163E+08,  7.528940503444080E+08, -5.729417623131454E+06, -1.307580685497914E+01,  2.628309621017449E+00,  2.821607405272103E-01,
2443382.147916667, A.D. 1977-Aug-26 15:33:00.0000,  1.164198104832351E+08,  7.531201906120814E+08, -5.705037195700049E+06, -1.307912462597551E+01,  2.606330899905285E+00,  2.822179281716767E-01,
2443383.147916667, A.D. 1977-Aug-27 15:33:00.0000,  1.152896943660460E+08,  7.533445985426694E+08, -5.680644260032952E+06, -1.308211996570834E+01,  2.588024582931161E+00,  2.824066659800830E-01,
2443384.147916667, A.D. 1977-Aug-28 15:33:00.0000,  1.141592901948323E+08,  7.535672781284552E+08, -5.656240530397654E+06, -1.308379240447800E+01,  2.567398947298547E+00,  2.825364330106661E-01,
2443385.147916667, A.D. 1977-Aug-29 15:33:00.0000,  1.130286940731434E+08,  7.537883253894771E+08, -5.631821030318141E+06, -1.308777973816785E+01,  2.548335740527899E+00,  2.826833745875151E-01,
2443386.147916667, A.D. 1977-Aug-30 15:33:00.0000,  1.118978886573403E+08,  7.540076219633727E+08, -5.607390885999680E+06, -1.308831903086779E+01,  2.529408706065364E+00,  2.828793571736469E-01,
2443387.147916667, A.D. 1977-Aug-31 15:33:00.0000,  1.107668472983726E+08,  7.542253977704641E+08, -5.582942433502495E+06, -1.309297361557407E+01,  2.510555480856879E+00,  2.830213792617199E-01,
2443388.147916667, A.D. 1977-Sep-01 15:33:00.0000,  1.096355182052221E+08,  7.544415032584302E+08, -5.558481080011249E+06, -1.309612448536773E+01,  2.492436069373499E+00,  2.832194836197717E-01,
2443389.147916667, A.D. 1977-Sep-02 15:33:00.0000,  1.085037803834693E+08,  7.546559228166816E+08, -5.534009149355710E+06, -1.310012629110059E+01,  2.470504880087117E+00,  2.832625951482161E-01,
2443390.147916667, A.D. 1977-Sep-03 15:33:00.0000,  1.073718641176598E+08,  7.548685739455365E+08, -5.509526771896541E+06, -1.310281976144322E+01,  2.452008397550113E+00,  2.834426770550894E-01,
2443391.147916667, A.D. 1977-Sep-04 15:33:00.0000,  1.062396488796793E+08,  7.550794901705452E+08, -5.485034574556291E+06, -1.310481946103574E+01,  2.430835719527148E+00,  2.835413857450684E-01,
2443392.147916667, A.D. 1977-Sep-05 15:33:00.0000,  1.051072602579798E+08,  7.552887321774094E+08, -5.460528353059411E+06, -1.310851282941919E+01,  2.411776766412766E+00,  2.836871845995041E-01,
2443393.147916667, A.D. 1977-Sep-06 15:33:00.0000,  1.039746572777974E+08,  7.554961917995350E+08, -5.436013213647902E+06, -1.310881410449918E+01,  2.391930252342558E+00,  2.838471901801400E-01,
2443394.147916667, A.D. 1977-Sep-07 15:33:00.0000,  1.028418775467306E+08,  7.557020962358553E+08, -5.411480773213685E+06, -1.311301546467705E+01,  2.373196518542749E+00,  2.839917888961881E-01,
2443395.147916667, A.D. 1977-Sep-08 15:33:00.0000,  1.017088406935967E+08,  7.559063078693248E+08, -5.386936504502535E+06, -1.311538575532770E+01,  2.354716876056446E+00,  2.841807430256211E-01,
2443396.147916667, A.D. 1977-Sep-09 15:33:00.0000,  1.005754457926901E+08,  7.561088481656861E+08, -5.362381019268811E+06, -1.311938468482814E+01,  2.332928505220311E+00,  2.842218427550031E-01,
2443397.147916667, A.D. 1977-Sep-10 15:33:00.0000,  9.944190354386595E+07,  7.563095946280373E+08, -5.337816185416818E+06, -1.312115449403461E+01,  2.314357409636973E+00,  2.844048469994712E-01,
2443398.147916667, A.D. 1977-Sep-11 15:33:00.0000,  9.830810465748462E+07,  7.565086290606893E+08, -5.313240831289887E+06, -1.312304629299014E+01,  2.293169036692718E+00,  2.844958497592137E-01,
2443399.147916667, A.D. 1977-Sep-12 15:33:00.0000,  9.717418164273366E+07,  7.567059884563973E+08, -5.288651453966618E+06, -1.312605529742108E+01,  2.274608507269904E+00,  2.846620642194342E-01,
2443400.147916667, A.D. 1977-Sep-13 15:33:00.0000,  9.604005655749466E+07,  7.569015931882448E+08, -5.264052642760038E+06, -1.312618018861200E+01,  2.254543968844773E+00,  2.848089435253405E-01,
2443401.147916667, A.D. 1977-Sep-14 15:33:00.0000,  9.490580764785044E+07,  7.570956573054407E+08, -5.239435968671441E+06, -1.313000465940829E+01,  2.236542723730283E+00,  2.849760883929516E-01,
